ID,Date,Nº_beers,Nº_glasses_wine,Nº_drinks,Nº_shots,BAC_percentage
271,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
272,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
273,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
274,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
275,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
276,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
277,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
278,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
279,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
280,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
281,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
282,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
283,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
284,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
285,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
286,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
287,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
288,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
289,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
290,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
291,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
292,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
293,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
294,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
295,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
296,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
297,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
298,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
299,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
300,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
301,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
302,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
303,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
304,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
305,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
306,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
307,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
308,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
309,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
310,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
311,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
312,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
313,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
314,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
315,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
316,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
317,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
318,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
319,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
320,2018-05-30 22:50:21,-1,-1,-1,-1,0.0750000029802322
